Motif	Factor	Evidence	Curated
EBF1_known1 EBF1_1 Olf-1_transfac_M00261	EBF1	TRANSFAC	Y
RUNX2_1 AML1a_transfac_M00271	RUNX2	TRANSFAC	Y
TP53_2 p53_transfac_M00272	TP53	TRANSFAC	Y
LMO2_1 Lmo2-complex_transfac_M00277	LMO2	TRANSFAC	Y
LMO2_2 Lmo2-complex_transfac_M00278	LMO2	TRANSFAC	Y
HERPUD1_1 MIF-1_transfac_M00279	HERPUD1	TRANSFAC	Y
RFX5_known1 RFX1_1 RFX1_transfac_M00280	RFX1	TRANSFAC	Y
RFX5_known2 RFX1_2 RFX1_transfac_M00281	RFX1	TRANSFAC	Y
NFE2L1::MAFG_1 TCF11:MafG_transfac_M00284	NFE2L1	TRANSFAC	Y
NFE2L1::MAFG_1 TCF11:MafG_transfac_M00284	MAFG	TRANSFAC	Y
NFE2L1_1 TCF11_transfac_M00285	NFE2L1	TRANSFAC	Y
NFY_known3 NFY_3 NF-Y_transfac_M00287	NFY	TRANSFAC	Y
FOXI1_1 HFH3-(FOXI1)_transfac_M00289	FOXI1	TRANSFAC	Y
FOXF2_1 Freac-2_transfac_M00290	FOXF2	TRANSFAC	Y
FOXC1_1 Freac-3_transfac_M00291	FOXC1	TRANSFAC	Y
FOXD1_1 Freac-4_transfac_M00292	FOXD1	TRANSFAC	Y
FOXL1_1 Freac-7_transfac_M00293	FOXL1	TRANSFAC	Y
FOXF1_1 HFH8-(FOXF1A)_transfac_M00294	FOXF1	TRANSFAC	Y
NFAT_1 NF-AT_transfac_M00302	NFAT	TRANSFAC	Y
MYC_known8 MYC::MAX_3 c-Myc:Max_transfac_M00322	MYC	TRANSFAC	Y
MYC_known8 MYC::MAX_3 c-Myc:Max_transfac_M00322	MAX	TRANSFAC	Y
REST_known2 REST_2 NRSE_transfac_M00325	REST	TRANSFAC	Y
PAX1_1 Pax-1_transfac_M00326	PAX1	TRANSFAC	Y
PAX3_1 Pax-3_transfac_M00327	PAX3	TRANSFAC	Y
PAX8_1 Pax-8_transfac_M00328	PAX8	TRANSFAC	Y
FOXN1_1 Whn_transfac_M00332	FOXN1	TRANSFAC	Y
ZBTB14_1 ZF5_transfac_M00333	ZBTB14	TRANSFAC	Y
ATF3_known8 ATF1_2 ATF_transfac_M00338	ATF1	TRANSFAC	Y
ETS_known4 ETS1_2 c-Ets-1_transfac_M00339	ETS1	TRANSFAC	Y
ETS_known5 ETS2_1 c-Ets-2_transfac_M00340	ETS2	TRANSFAC	Y
ETS_known6 GABP_1 GABP_transfac_M00341	GABP	TRANSFAC	Y
POU2F2_known10 POU2F1_9 Oct-1_transfac_M00342	POU2F1	TRANSFAC	Y
GATA_known8 GATA1_5 GATA-1_transfac_M00346	GATA1	TRANSFAC	Y
PAX3_2 Pax-3_transfac_M00360	PAX3	TRANSFAC	Y
PAX4_1 Pax-4_transfac_M00373	PAX4	TRANSFAC	Y
PAX4_2 Pax-4_transfac_M00377	PAX4	TRANSFAC	Y
PAX4_3 Pax-4_transfac_M00378	PAX4	TRANSFAC	Y
PAX4_4 Pax-4_transfac_M00380	PAX4	TRANSFAC	Y
MSX1_1 Msx-1_transfac_M00394	MSX1	TRANSFAC	Y
HOXA3_1 HOXA3_transfac_M00395	HOXA3	TRANSFAC	Y
EN1_1 En-1_transfac_M00396	EN1	TRANSFAC	Y
MEF2_known6 MEF2A_2 aMEF-2_transfac_M00403	MEF2A	TRANSFAC	Y
MEF2_known7 MYEF2_5 MEF-2_transfac_M00405	MYEF2	TRANSFAC	Y
MEF2_known8 MYEF2_6 MEF-2_transfac_M00406	MYEF2	TRANSFAC	Y
MEF2_known9 MEF2A_3 RSRFC4_transfac_M00407	MEF2A	TRANSFAC	Y
SOX9_1 SOX9_transfac_M00410	SOX9	TRANSFAC	Y
HNF4_known3 HNF4A_2 HNF4alpha1_transfac_M00411	HNF4A	TRANSFAC	Y
ZEB1_known1 ZEB1_1 AREB6_transfac_M00412	ZEB1	TRANSFAC	Y
ZEB1_known2 ZEB1_2 AREB6_transfac_M00413	ZEB1	TRANSFAC	Y
ZEB1_known3 ZEB1_3 AREB6_transfac_M00414	ZEB1	TRANSFAC	Y
ZEB1_known4 ZEB1_4 AREB6_transfac_M00415	ZEB1	TRANSFAC	Y
ALX1_1 Cart-1_transfac_M00416	ALX1	TRANSFAC	Y
TGIF1_1 TGIF_transfac_M00418	TGIF1	TRANSFAC	Y
MEIS1_1 MEIS1_transfac_M00419	MEIS1	TRANSFAC	Y
MEIS1::HOXA9_1 MEIS1A:HOXA9_transfac_M00420	MEIS1	TRANSFAC	Y
MEIS1::HOXA9_1 MEIS1A:HOXA9_transfac_M00420	HOXA9	TRANSFAC	Y
MEIS1::HOXA9_2 MEIS1B:HOXA9_transfac_M00421	MEIS1	TRANSFAC	Y
MEIS1::HOXA9_2 MEIS1B:HOXA9_transfac_M00421	HOXA9	TRANSFAC	Y
FOXJ2_1 FOXJ2_transfac_M00422	FOXJ2	TRANSFAC	Y
FOXJ2_2 FOXJ2_transfac_M00423	FOXJ2	TRANSFAC	Y
NKX6-1_1 Nkx6-1_transfac_M00424	NKX6-1	TRANSFAC	Y
E2F_known3 E2F1_3 E2F_transfac_M00425	E2F1	TRANSFAC	Y
E2F_known4 E2F1_4 E2F_transfac_M00426	E2F1	TRANSFAC	Y
E2F_known5 E2F1_5 E2F_transfac_M00427	E2F1	TRANSFAC	Y
E2F_known6 E2F1_6 E2F-1_transfac_M00428	E2F1	TRANSFAC	Y
E2F_known7 E2F1_7 E2F-1_transfac_M00430	E2F1	TRANSFAC	Y
E2F_known8 E2F1_8 E2F-1_transfac_M00431	E2F1	TRANSFAC	Y
NKX2-1_1 TTF1-(Nkx2-1)_transfac_M00432	NKX2-1	TRANSFAC	Y
HMX3_1 Hmx3-(Nkx5-1)_transfac_M00433	HMX3	TRANSFAC	Y
PDX1_1 IPF1_transfac_M00436	PDX1	TRANSFAC	Y
VSX2_1 CHX10_transfac_M00437	VSX2	TRANSFAC	Y
VDR_1 VDR_transfac_M00444	VDR	TRANSFAC	Y
SPZ1_1 Spz1_transfac_M00446	SPZ1	TRANSFAC	Y
NR3C1_known3 AR_1 AR_transfac_M00447	AR	TRANSFAC	Y
ZIC1_1 Zic1_transfac_M00448	ZIC1	TRANSFAC	Y
ZIC2_1 Zic2_transfac_M00449	ZIC2	TRANSFAC	Y
ZIC3_1 Zic3_transfac_M00450	ZIC3	TRANSFAC	Y
NKX3-1_1 Nkx3-1_transfac_M00451	NKX3-1	TRANSFAC	Y
IRF_known4 IRF7_1 IRF-7_transfac_M00453	IRF7	TRANSFAC	Y
ARID5B_1 MRF-2_transfac_M00454	ARID5B	TRANSFAC	Y
BPTF_1 FAC1_transfac_M00456	BPTF	TRANSFAC	Y
STAT_known4 STAT5A_1 STAT5A-(homodimer)_transfac_M00457	STAT5A	TRANSFAC	Y
STAT_known5 STAT5B_1 STAT5B-(homodimer)_transfac_M00459	STAT5B	TRANSFAC	Y
STAT_known6 STAT5A_2 STAT5A-(homotetramer)_transfac_M00460	STAT5A	TRANSFAC	Y
GATA_known9 GATA6_1 GATA-6_transfac_M00462	GATA6	TRANSFAC	Y
POU3F2_2 POU3F2_transfac_M00463	POU3F2	TRANSFAC	Y
POU3F2_3 POU3F2_transfac_M00464	POU3F2	TRANSFAC	Y
POU6F1_1 POU6F1_transfac_M00465	POU6F1	TRANSFAC	Y
HIF1A_1 HIF1_transfac_M00466	HIF1A	TRANSFAC	Y
ZNF423_1 Roaz_transfac_M00467	ZNF423	TRANSFAC	Y
KLF12_1 AP-2rep_transfac_M00468	KLF12	TRANSFAC	Y
TFAP2_known2 TFAP2A_1 AP-2alpha_transfac_M00469	TFAP2A	TRANSFAC	Y
TFAP2_known3 TFAP2C_1 AP-2gamma_transfac_M00470	TFAP2C	TRANSFAC	Y
TATA_known3 TBP_3 TBP_transfac_M00471	TBP	TRANSFAC	Y
FOXO4_1 FOXO4_transfac_M00472	FOXO4	TRANSFAC	Y
FOXO1_1 FOXO1_transfac_M00473	FOXO1	TRANSFAC	Y
FOXO1_2 FOXO1_transfac_M00474	FOXO1	TRANSFAC	Y
FOXO4_2 FOXO4_transfac_M00476	FOXO4	TRANSFAC	Y
FOXO3_1 FOXO3_transfac_M00477	FOXO3	TRANSFAC	Y
CDC5L_1 Cdc5_transfac_M00478	CDC5L	TRANSFAC	Y
TOPORS_1 LUN-1_transfac_M00480	TOPORS	TRANSFAC	Y
NR3C1_known4 AR_2 AR_transfac_M00481	AR	TRANSFAC	Y
PITX2_1 Pitx2_transfac_M00482	PITX2	TRANSFAC	Y
ATF6_1 ATF6_transfac_M00483	ATF6	TRANSFAC	Y
TLX2_1 Ncx_transfac_M00484	TLX2	TRANSFAC	Y
NKX2-2_1 Nkx2-2_transfac_M00485	NKX2-2	TRANSFAC	Y
PAX2_2 Pax-2_transfac_M00486	PAX2	TRANSFAC	Y
NKX6-2_1 Nkx6-2_transfac_M00489	NKX6-2	TRANSFAC	Y
BACH2_1 Bach2_transfac_M00490	BACH2	TRANSFAC	Y
PATZ1_1 MAZR_transfac_M00491	PATZ1	TRANSFAC	Y
STAT_known7 STAT1_2 STAT1_transfac_M00492	STAT1	TRANSFAC	Y
STAT_known8 STAT5A_3 STAT5A_transfac_M00493	STAT5A	TRANSFAC	Y
STAT_known9 STAT6_1 STAT6_transfac_M00494	STAT6	TRANSFAC	Y
BACH1_1 Bach1_transfac_M00495	BACH1	TRANSFAC	Y
STAT_known10 STAT1_3 STAT1_transfac_M00496	STAT1	TRANSFAC	Y
STAT_known11 STAT3_2 STAT3_transfac_M00497	STAT3	TRANSFAC	Y
STAT_known12 STAT4_1 STAT4_transfac_M00498	STAT4	TRANSFAC	Y
STAT_known13 STAT5A_4 STAT5A_transfac_M00499	STAT5A	TRANSFAC	Y
STAT_known14 STAT6_2 STAT6_transfac_M00500	STAT6	TRANSFAC	Y
LHX3_1 Lhx3_transfac_M00510	LHX3	TRANSFAC	Y
ESRRA_known2 ESRRA_1 ERR-alpha_transfac_M00511	ESRRA	TRANSFAC	Y
RXRA_known1 PPARG_1 PPARgamma:RXRalpha_transfac_M00512	PPARG	TRANSFAC	Y
ATF3_known9 ATF3_1 ATF3_transfac_M00513	ATF3	TRANSFAC	Y
ATF4_1 ATF4_transfac_M00514	ATF4	TRANSFAC	Y
RXRA_known2 PPARG_2 PPARgamma:RXRalpha,-PPARgamma_transfac_M00515	PPARG	TRANSFAC	Y
E2F_known9 E2F1_9 E2F_transfac_M00516	E2F1	TRANSFAC	Y
AP1_known6 AP1_7 AP-1_transfac_M00517	AP1	TRANSFAC	Y
PPARA_2 PPARalpha:RXRalpha_transfac_M00518	PPARA	TRANSFAC	Y
NR6A1_1 GCNF_transfac_M00526	NR6A1	TRANSFAC	Y
PPARA_3 PPAR_transfac_M00528	PPARA	TRANSFAC	Y
ELF2_1 NERF1a_transfac_M00531	ELF2	TRANSFAC	Y
ZBTB18_1 RP58_transfac_M00532	ZBTB18	TRANSFAC	Y
XBP1_2 HTF_transfac_M00538	XBP1	TRANSFAC	Y
ARNT_2 Arnt_transfac_M00539	ARNT	TRANSFAC	Y
MYC_known9 MYC::MAX_4 c-Myc:Max_transfac_M00615	MYC	TRANSFAC	Y
MYC_known9 MYC::MAX_4 c-Myc:Max_transfac_M00615	MAX	TRANSFAC	Y
AFP_1 AFP1_transfac_M00616	AFP	TRANSFAC	Y
ALX4_1 Alx-4_transfac_M00619	ALX4	TRANSFAC	Y
CEBPD_1 C/EBPdelta_transfac_M00621	CEBPD	TRANSFAC	Y
CEBPG_1 C/EBPgamma_transfac_M00622	CEBPG	TRANSFAC	Y
CRX_1 Crx_transfac_M00623	CRX	TRANSFAC	Y
DBP_1 DBP_transfac_M00624	DBP	TRANSFAC	Y
RFX5_known3 RFX1_3 RFX1-(EF-C)_transfac_M00626	RFX1	TRANSFAC	Y
FOXM1_1 FOXM1_transfac_M00630	FOXM1	TRANSFAC	Y
NR1H4_1 FXR/RXR-alpha_transfac_M00631	NR1H4	TRANSFAC	Y
GATA_known10 GATA4_1 GATA-4_transfac_M00632	GATA4	TRANSFAC	Y
GCM_1 GCM_transfac_M00634	GCM	TRANSFAC	Y
HNF4_known4 HNF4A_3 HNF4alpha_transfac_M00638	HNF4A	TRANSFAC	Y
ONECUT1_1 HNF6_transfac_M00639	ONECUT1	TRANSFAC	Y
HOXA4_1 HOXA4_transfac_M00640	HOXA4	TRANSFAC	Y
HSF_known2 HSF1_2 HSF_transfac_M00641	HSF1	TRANSFAC	Y
TFCP2_2 LBP-1_transfac_M00644	TFCP2	TRANSFAC	Y
ITGB2_1 LF-A1_transfac_M00646	ITGB2	TRANSFAC	Y
NR1H_1 LXR_transfac_M00647	NR1H	TRANSFAC	Y
MAF_known1 MAF_1 MAF_transfac_M00648	MAF	TRANSFAC	Y
MAZ_1 MAZ_transfac_M00649	MAZ	TRANSFAC	Y
MTF1_1 MTF-1_transfac_M00650	MTF1	TRANSFAC	Y
YY1_known3 YY1_3 NF-muE1_transfac_M00651	YY1	TRANSFAC	Y
NRF1_known1 NRF1_1 Nrf-1_transfac_M00652	NRF1	TRANSFAC	Y
ETV4_1 PEA3_transfac_M00655	ETV4	TRANSFAC	Y
PTF1A_1 PTF1-beta_transfac_M00657	PTF1A	TRANSFAC	Y
SPI1_known1 SPI1_1 PU.1_transfac_M00658	SPI1	TRANSFAC	Y
SP1_known3 SP3_1 Sp3_transfac_M00665	SP3	TRANSFAC	Y
TCF7L2_known1 TCF7L2_1 TCF-4_transfac_M00671	TCF7L2	TRANSFAC	Y
TEF_1 TEF_transfac_M00672	TEF	TRANSFAC	Y
ETV7_1 Tel-2_transfac_M00678	ETV7	TRANSFAC	Y
NFY_known4 NFY_4 alpha-CP1_transfac_M00687	NFY	TRANSFAC	Y
AP3_1 AP-3_transfac_M00690	AP3	TRANSFAC	Y
ATF3_known10 ATF1_3 ATF1_transfac_M00691	ATF1	TRANSFAC	Y
TCF3_3 E12_transfac_M00693	TCF3	TRANSFAC	Y
E4F1_1 E4F1_transfac_M00694	E4F1	TRANSFAC	Y
TEAD2_1 ETF_transfac_M00695	TEAD2	TRANSFAC	Y
TCF12_known1 TCF12_1 HEB_transfac_M00698	TCF12	TRANSFAC	Y
IRF_known5 IRF8_1 ICSBP_transfac_M00699	IRF8	TRANSFAC	Y
SMAD3_1 SMAD3_transfac_M00701	SMAD3	TRANSFAC	Y
TEAD1_1 TEF-1_transfac_M00704	TEAD1	TRANSFAC	Y
GTF2I_1 TFII-I_transfac_M00706	GTF2I	TRANSFAC	Y
GTF2A_1 TFIIA_transfac_M00707	GTF2A	TRANSFAC	Y
MYOG_1 myogenin_transfac_M00712	MYOG	TRANSFAC	Y
ZBTB14_2 ZF5_transfac_M00716	ZBTB14	TRANSFAC	Y
PAX8_2 Pax-8_transfac_M00717	PAX8	TRANSFAC	Y
CACBP_1 CAC-binding-protein_transfac_M00720	CACBP	TRANSFAC	Y
CACD_1 CACCC-binding-factor_transfac_M00721	CACD	TRANSFAC	Y
RUNX2_2 core-binding-factor_transfac_M00722	RUNX2	TRANSFAC	Y
FOXA_known2 FOXA1_1 HNF3alpha_transfac_M00724	FOXA1	TRANSFAC	Y
CBX5_1 HP1-site-factor_transfac_M00725	CBX5	TRANSFAC	Y
MYC_known10 USF2_1 USF2_transfac_M00726	USF2	TRANSFAC	Y
NR5A1_1 SF1_transfac_M00727	NR5A1	TRANSFAC	Y
CDX2_1 Cdx-2_transfac_M00729	CDX2	TRANSFAC	Y
RUNX2_3 Osf2_transfac_M00731	RUNX2	TRANSFAC	Y
SMAD4_1 SMAD4_transfac_M00733	SMAD4	TRANSFAC	Y
ZNF384_1 CIZ_transfac_M00734	ZNF384	TRANSFAC	Y
E2F_known10 E2F1_10 E2F-1:DP-1_transfac_M00736	E2F1	TRANSFAC	Y
E2F_known11 E2F1_11 E2F-1:DP-2_transfac_M00737	E2F1	TRANSFAC	Y
E2F_known12 E2F4_1 E2F-4:DP-1_transfac_M00738	E2F4	TRANSFAC	Y
E2F_known13 E2F4_2 E2F-4:DP-2_transfac_M00739	E2F4	TRANSFAC	Y
E2F_known14 E2F1_12 Rb:E2F-1:DP-1_transfac_M00740	E2F1	TRANSFAC	Y
FOXJ1_1 HFH4-(FOXJ1)_transfac_M00742	FOXJ1	TRANSFAC	Y
POU1F1_1 POU1F1_transfac_M00744	POU1F1	TRANSFAC	Y
ELF1_known1 ELF1_1 Elf-1_transfac_M00746	ELF1	TRANSFAC	Y
IRF_known6 IRF1_2 IRF-1_transfac_M00747	IRF1	TRANSFAC	Y
SREBP_known3 SREBF1_3 SREBP-1_transfac_M00749	SREBF1	TRANSFAC	Y
HMGA1_1 HMG-IY_transfac_M00750	HMGA1	TRANSFAC	Y
RUNX1_7 AML1_transfac_M00751	RUNX1	TRANSFAC	Y
TP53_3 p53-decamer_transfac_M00761	TP53	TRANSFAC	Y
HNF4_known5 HNF4_2 PPAR,-HNF-4,-COUP,-RAR_transfac_M00762	HNF4	TRANSFAC	Y
PPARA_4 PPAR-direct-repeat-1_transfac_M00763	PPARA	TRANSFAC	Y
HNF4_known6 HNF4_3 HNF4-direct-repeat-1_transfac_M00764	HNF4	TRANSFAC	Y
HNF4_known7 HNF4_4 COUP-direct-repeat-1_transfac_M00765	HNF4	TRANSFAC	Y
NR1H_2 LXR-direct-repeat-4_transfac_M00766	NR1H	TRANSFAC	Y
NR1H4_2 FXR-inverted-repeat-1_transfac_M00767	NR1H4	TRANSFAC	Y
RUNX_1 AML_transfac_M00769	RUNX	TRANSFAC	Y
CEBPB_known6 CEBP_4 C/EBP_transfac_M00770	CEBP	TRANSFAC	Y
ETS_1 Ets_transfac_M00771	ETS	TRANSFAC	Y
IRF_known7 IRF_1 IRF_transfac_M00772	IRF	TRANSFAC	Y
MYB_3 MYB_transfac_M00773	MYB	TRANSFAC	Y
NFKB_known6 NFKB_4 NF-kappaB_transfac_M00774	NFKB	TRANSFAC	Y
NFY_known5 NFY_5 NF-Y_transfac_M00775	NFY	TRANSFAC	Y
SREBP_known4 SREBF_1 SREBP_transfac_M00776	SREBF	TRANSFAC	Y
STAT_known15 STAT_2 STAT_transfac_M00777	STAT	TRANSFAC	Y
AHR_2 AhR_transfac_M00778	AHR	TRANSFAC	Y
GATA_known11 GATA_2 GATA_transfac_M00789	GATA	TRANSFAC	Y
HNF1_3 HNF1_transfac_M00790	HNF1	TRANSFAC	Y
FOXA_known3 FOXA_1 HNF3_transfac_M00791	FOXA	TRANSFAC	Y
SMAD_1 SMAD_transfac_M00792	SMAD	TRANSFAC	Y
YY1_known4 YY1_4 YY1_transfac_M00793	YY1	TRANSFAC	Y
NKX2-1_2 TTF-1-(Nkx2-1)_transfac_M00794	NKX2-1	TRANSFAC	Y
POU2F2_known11 POU_2 Octamer_transfac_M00795	POU	TRANSFAC	Y
MYC_known11 USF_5 USF_transfac_M00796	USF	TRANSFAC	Y
HIF1A_2 HIF1_transfac_M00797	HIF1A	TRANSFAC	Y
MYC_known12 MYC_1 Myc_transfac_M00799	MYC	TRANSFAC	Y
TFAP2_known4 TFAP2_2 AP-2_transfac_M00800	TFAP2	TRANSFAC	Y
ATF3_known11 CREB1_7 CREB_transfac_M00801	CREB1	TRANSFAC	Y
POU1F1_2 Pit-1_transfac_M00802	POU1F1	TRANSFAC	Y
E2F_known15 E2F1_13 E2F_transfac_M00803	E2F1	TRANSFAC	Y
TCF3_4 E2A_transfac_M00804	TCF3	TRANSFAC	Y
TCF7L2_known2 LEF1_1 LEF1_transfac_M00805	LEF1	TRANSFAC	Y
NFIC_3 NF-1_transfac_M00806	NFIC	TRANSFAC	Y
EGR1_known3 EGR_1 Egr_transfac_M00807	EGR	TRANSFAC	Y
PAX5_known3 PAX_1 Pax_transfac_M00808	PAX	TRANSFAC	Y
FOX_1 FOX-factors_transfac_M00809	FOX	TRANSFAC	Y
SRF_known4 SRF_4 SRF_transfac_M00810	SRF	TRANSFAC	Y
NFE2L2_2 Nrf-2_transfac_M00821	NFE2L2	TRANSFAC	Y
CEBPB_known7 CEBP_5 C/EBP_transfac_M00912	CEBP	TRANSFAC	Y
MYB_4 MYB_transfac_M00913	MYB	TRANSFAC	Y
TFAP2_known5 TFAP2_3 AP-2_transfac_M00915	TFAP2	TRANSFAC	Y
ATF3_known12 CREB1_8 CREB_transfac_M00916	CREB1	TRANSFAC	Y
ATF3_known13 CREB1_9 CREB_transfac_M00917	CREB1	TRANSFAC	Y
E2F_known16 E2F1_14 E2F_transfac_M00918	E2F1	TRANSFAC	Y
E2F_known17 E2F1_15 E2F_transfac_M00919	E2F1	TRANSFAC	Y
E2F_known18 E2F1_16 E2F_transfac_M00920	E2F1	TRANSFAC	Y
NR3C1_known5 NR3C1_3 GR_transfac_M00921	NR3C1	TRANSFAC	Y
SRF_known5 SRF_5 SRF_transfac_M00922	SRF	TRANSFAC	Y
AP1_known7 AP1_8 AP-1_transfac_M00924	AP1	TRANSFAC	Y
AP1_known8 AP1_9 AP-1_transfac_M00925	AP1	TRANSFAC	Y
AP1_known9 AP1_10 AP-1_transfac_M00926	AP1	TRANSFAC	Y
TFAP4_4 AP-4_transfac_M00927	TFAP4	TRANSFAC	Y
MYOD1_3 MyoD_transfac_M00929	MYOD1	TRANSFAC	Y
POU2F2_known12 POU2F1_10 Oct-1_transfac_M00930	POU2F1	TRANSFAC	Y
SP1_known4 SP1_3 Sp1_transfac_M00931	SP1	TRANSFAC	Y
SP1_known5 SP1_4 Sp1_transfac_M00932	SP1	TRANSFAC	Y
SP1_known6 SP1_5 Sp1_transfac_M00933	SP1	TRANSFAC	Y
NFAT_2 NF-AT_transfac_M00935	NFAT	TRANSFAC	Y
E2F_known19 E2F1_17 E2F-1_transfac_M00938	E2F1	TRANSFAC	Y
E2F_known20 E2F1_18 E2F-1_transfac_M00939	E2F1	TRANSFAC	Y
E2F_known21 E2F1_19 E2F-1_transfac_M00940	E2F1	TRANSFAC	Y
MEF2_known10 MYEF2_7 MEF-2_transfac_M00941	MYEF2	TRANSFAC	Y
TFCP2_3 CP2/LBP-1c/LSF_transfac_M00947	TFCP2	TRANSFAC	Y
NR3C1_known6 AR_3 AR_transfac_M00953	AR	TRANSFAC	Y
NR3C1_known7 PGR_1 PR_transfac_M00954	PGR	TRANSFAC	Y
NR3C1_known8 NR3C1_4 GR_transfac_M00955	NR3C1	TRANSFAC	Y
NR3C1_known9 AR_4 AR_transfac_M00956	AR	TRANSFAC	Y
NR3C1_known10 PGR_2 PR_transfac_M00957	PGR	TRANSFAC	Y
ESRRA_known3 ESR1_2 ER_transfac_M00959	ESR1	TRANSFAC	Y
NR3C1_known11 NR3C1_5 PR,-GR_transfac_M00960	NR3C1	TRANSFAC	Y
VDR_2 VDR_transfac_M00961	VDR	TRANSFAC	Y
NR3C1_known12 AR_5 AR_transfac_M00962	AR	TRANSFAC	Y
RAR_1 T3R_transfac_M00963	RAR	TRANSFAC	Y
NR1H4_3 PXR,-CAR,-LXR,-FXR_transfac_M00964	NR1H4	TRANSFAC	Y
NR1H_3 LXR,-PXR,-CAR,-COUP,-RAR_transfac_M00965	NR1H	TRANSFAC	Y
VDR_3 VDR,-CAR,-PXR_transfac_M00966	VDR	TRANSFAC	Y
HNF4_known8 HNF4_5 HNF4,-COUP_transfac_M00967	HNF4	TRANSFAC	Y
ETS_2 Ets_transfac_M00971	ETS	TRANSFAC	Y
IRF_known8 IRF_2 IRF_transfac_M00972	IRF	TRANSFAC	Y
TCF3_5 E2A_transfac_M00973	TCF3	TRANSFAC	Y
SMAD_2 SMAD_transfac_M00974	SMAD	TRANSFAC	Y
RFX5_known4 RFX1_4 RFX_transfac_M00975	RFX1	TRANSFAC	Y
AHR::ARNT::HIF1A_1 AhR,-Arnt,-HIF-1_transfac_M00976	AHR	TRANSFAC	Y
AHR::ARNT::HIF1A_1 AhR,-Arnt,-HIF-1_transfac_M00976	ARNT	TRANSFAC	Y
AHR::ARNT::HIF1A_1 AhR,-Arnt,-HIF-1_transfac_M00976	HIF1A	TRANSFAC	Y
EBF1_known2 EBF1_2 EBF_transfac_M00977	EBF1	TRANSFAC	Y
TCF7L2_known3 LEF1_2 LEF1,-TCF1_transfac_M00978	LEF1	TRANSFAC	Y
PAX6_2 Pax-6_transfac_M00979	PAX6	TRANSFAC	Y
TATA_known4 TBP_4 TBP_transfac_M00980	TBP	TRANSFAC	Y
ATF3_known14 CREB_1 CREB,-ATF_transfac_M00981	CREB	TRANSFAC	Y
EGR1_known4 EGR_2 KROX_transfac_M00982	EGR	TRANSFAC	Y
MAF_known2 MAF_2 MAF_transfac_M00983	MAF	TRANSFAC	Y
RUNX_2 PEBP_transfac_M00984	RUNX	TRANSFAC	Y
BHLHE40_known1 BHLHE40_1 Stra13_transfac_M00985	BHLHE40	TRANSFAC	Y
FOXP1_1 FOXP1_transfac_M00987	FOXP1	TRANSFAC	Y
CDX_1 Cdx_transfac_M00991	CDX	TRANSFAC	Y
FOXP3_1 FOXP3_transfac_M00992	FOXP3	TRANSFAC	Y
TAL1_known4 TAL1_4 TAL1_transfac_M00993	TAL1	TRANSFAC	Y
PTEN_1 DEC_transfac_M00997	PTEN	TRANSFAC	Y
PBX3_known1 PBX_1 Pbx_transfac_M00998	PBX	TRANSFAC	Y
AIRE_1 AIRE_transfac_M00999	AIRE	TRANSFAC	Y
AIRE_2 AIRE_transfac_M01000	AIRE	TRANSFAC	Y
IKZF2_2 Helios-A_transfac_M01003	IKZF2	TRANSFAC	Y
IKZF2_3 Helios-A_transfac_M01004	IKZF2	TRANSFAC	Y
SRF_known6 SRF_6 SRF_transfac_M01007	SRF	TRANSFAC	Y
HES1_1 HES1_transfac_M01009	HES1	TRANSFAC	Y
HMGA1_2 HMGIY_transfac_M01010	HMGA1	TRANSFAC	Y
HNF1_4 HNF1_transfac_M01011	HNF1	TRANSFAC	Y
FOXA_known4 FOXA_2 HNF3_transfac_M01012	FOXA	TRANSFAC	Y
PDX1_2 IPF1_transfac_M01013	PDX1	TRANSFAC	Y
SOX_1 SOX_transfac_M01014	SOX	TRANSFAC	Y
SOX17_1 SOX17_transfac_M01016	SOX17	TRANSFAC	Y
PBX1_3 Pbx-1_transfac_M01017	PBX1	TRANSFAC	Y
TBX5_1 TBX5_transfac_M01019	TBX5	TRANSFAC	Y
TBX5_2 TBX5_transfac_M01020	TBX5	TRANSFAC	Y
TCF7L2_known4 LEF1_3 LEF1_transfac_M01022	LEF1	TRANSFAC	Y
HSF_known3 HSF1_3 HSF1_transfac_M01023	HSF1	TRANSFAC	Y
REST_known3 REST_3 NRSF_transfac_M01028	REST	TRANSFAC	Y
TFE_1 TFE_transfac_M01029	TFE	TRANSFAC	Y
HNF4_known9 HNF4A_4 HNF4_transfac_M01031	HNF4A	TRANSFAC	Y
HNF4_known10 HNF4A_5 HNF4_transfac_M01032	HNF4A	TRANSFAC	Y
HNF4_known11 HNF4A_6 HNF4_transfac_M01033	HNF4A	TRANSFAC	Y
MXI1_known1 EBOX_1 Ebox_transfac_M01034	EBOX	TRANSFAC	Y
YY1_known5 YY1_5 YY1_transfac_M01035	YY1	TRANSFAC	Y
HNF4_known12 HNF4_6 COUPTF_transfac_M01036	HNF4	TRANSFAC	Y
GLI_1 GLI_transfac_M01037	GLI	TRANSFAC	Y
NKX2-5_3 Nkx2-5_transfac_M01043	NKX2-5	TRANSFAC	Y
TBX5_3 TBX5_transfac_M01044	TBX5	TRANSFAC	Y
TFAP2_known6 TFAP2A_2 AP-2alphaA_transfac_M01045	TFAP2A	TRANSFAC	Y
TFAP2_known7 TFAP2A_3 AP-2alphaA_transfac_M01047	TFAP2A	TRANSFAC	Y
