Motif	Factor	Evidence	Curated
UN0230.1_ZNF787	ZNF787	HT-SELEX	N
UN0231.1_ZNF787	ZNF787	HT-SELEX	N
UN0232.1_ZNF793	ZNF793	ChIP-seq	N
UN0233.1_ZNF8	ZNF8	ChIP-seq	N
UN0234.1_ZNF808	ZNF808	ChIP-seq	N
UN0235.1_ZNF81	ZNF81	ChIP-seq	N
UN0236.1_ZNF816	ZNF816	ChIP-seq	N
UN0237.1_ZNF821	ZNF821	HT-SELEX	N
UN0238.1_ZNF823	ZNF823	ChIP-seq	N
UN0239.1_ZNF84	ZNF84	ChIP-seq	N
UN0240.1_ZNF85	ZNF85	ChIP-seq	N
UN0241.1_ZNF92	ZNF92	ChIP-seq	N
UN0242.1_ZNF93	ZNF93	ChIP-seq	N
UN0243.1_ZSCAN1	ZSCAN1	HT-SELEX	N
UN0244.1_ZSCAN16	ZSCAN16	HT-SELEX	N
UN0245.1_ZSCAN20	ZSCAN20	ChIP-seq	N
UN0246.1_ZSCAN23	ZSCAN23	HT-SELEX	N
UN0247.1_ZSCAN31	ZSCAN31	HT-SELEX	N
UN0248.1_ZSCAN5A	ZSCAN5A	HT-SELEX	N
UN0249.1_ZSCAN9	ZSCAN9	HT-SELEX	N
